번지순번,정제된 도로명주소,위도,경도
10611436,경상북도 경산시 압량읍 화랑로59길 10-1,35.8399448,128.761569
20002224,대구광역시 동구 율하동로10길 23-5,35.8638888,128.7019922
10315964,대구광역시 달서구 대명천로 102,35.8402873,128.5482241
10072528,대구광역시 동구 안심로55길 37,35.8696361,128.7154829
10261785,대구광역시 수성구 범어천로 9,35.8479972,128.6236231
10318880,대구광역시 달서구 상원로15길 4,35.8153522,128.5336668
10243125,대구광역시 수성구 범어로24길 6,35.859745,128.6360618
10295328,대구광역시 달서구 대명천로16길 33,35.840515,128.5513988
10248591,대구광역시 수성구 화랑로36길 16,35.8767824,128.6474301
10472765,경상북도 경산시 경안로31길 7,35.820791,128.7368392
20055542,대구광역시 남구 봉덕동 350 캠프워커 S-161,35.8292888,128.595772
10114667,대구광역시 서구 달서로12길 38,35.8683709,128.5749262
10159502,대구광역시 남구 봉덕초등길 57,35.83900210000001,128.5956669
10041246,대구광역시 동구 동부로 10,35.8737553,128.6136708
10558668,경상북도 경산시 자인면 일연로 61,35.8189231,128.8222878
10182012,대구광역시 북구 칠성시장로 10,35.875136,128.605391
20055764,대구광역시 달성군 유가읍 테크노순환로 320,35.6911889,128.470407
20001642,대구광역시 서구 국채보상로50길 20,35.8690499,128.5597926
10261074,대구광역시 수성구 청호로67길 76-9,35.848665,128.6358932
10487841,경상북도 경산시 경안로50길 14,35.8293662,128.7373585
20055466,대구광역시 수성구 달구벌대로650길 85-6,35.8314758,128.7087524
10115141,대구광역시 서구 국채보상로88길 11,35.8699912,128.5777898
10246337,대구광역시 수성구 청호로85길 46,35.8569976,128.6392457
10332015,대구광역시 달서구 월배로74길 47-26,35.8270132,128.5520162
10516532,경상북도 경산시 진량읍 낙산길 19,35.8755236,128.8135413
10428012,대구광역시 달성군 현풍읍 현풍동로29길 2,35.700455,128.4442352
10315596,대구광역시 달서구 달구벌대로304길 31,35.8482366,128.5326732
10294657,대구광역시 달서구 성당로 9,35.8384896,128.5576438
10269094,대구광역시 수성구 들안로1길 10-16,35.8314759,128.6164895
10496634,경상북도 경산시 삼풍로 14,35.8217322,128.7550276
10318358,대구광역시 달서구 월곡로53길 8-4,35.8179002,128.5382701
10428235,대구광역시 달성군 현풍읍 현풍중앙로16길 51,35.6986366,128.4439258
10155255,대구광역시 남구 희망로 10,35.8474345,128.5999338
20027183,대구광역시 중구 동성로6길 17,35.8691519,128.5964866
10231108,대구광역시 북구 칠곡중앙대로52길 42-1,35.9220081,128.5492031
10250544,대구광역시 수성구 교학로11길 73,35.85052750000001,128.6559285
10296827,대구광역시 달서구 장기로26길 43,35.8454413,128.5468693
10309836,대구광역시 달서구 선원로55길 11-8,35.8594595,128.5224833
10298321,대구광역시 달서구 야외음악당로 217,35.8547276,128.5583071
10323244,대구광역시 달서구 상화로9길 66-14,35.810327,128.5202884
10319180,대구광역시 달서구 상화로 191,35.8102101,128.5349466
10298633,대구광역시 달서구 당산로38길 9,35.853485,128.5490429
10330150,대구광역시 달서구 학산로42길 76,35.8304506,128.5486157
10054967,대구광역시 동구 팔공로34길 7,35.9139644,128.641898
10314943,대구광역시 달서구 당산로 91,35.8456358,128.5442205
10516538,경상북도 경산시 진량읍 낙산길 15,35.8755366,128.8131934
10484235,경상북도 경산시 청운1로 12,35.8376844,128.7520716
10302971,대구광역시 달서구 달서대로 455,35.8398484,128.4913867
10225854,대구광역시 북구 동암로12길 16-11,35.9440879,128.5553438
10336260,대구광역시 달서구 와룡로2길 33,35.8341083,128.5395464
20055668,대구광역시 달서구 감삼남길 70,35.84816600000001,128.5409218
10366434,대구광역시 달성군 다사읍 서재로20길 28,35.8707839,128.5003959
10561021,경상북도 경산시 자인면 자인공단2로 21,35.8254434,128.8200685
10063901,대구광역시 동구 방촌로 117,35.8830456,128.6650637
10486710,경상북도 경산시 강변동로 110,35.8205816,128.7324786
10336493,대구광역시 달성군 화원읍 비슬로 2589-4,35.804474,128.4998978
10176213,대구광역시 남구 양지로12길 15,35.8508308,128.5795907
20001598,대구광역시 달성군 구지면 과학마을로2길 6,35.654848,128.4126356
10246379,대구광역시 수성구 범어천로 97,35.8556691,128.622111
10237753,대구광역시 북구 고성북로10길 3,35.8837447,128.5845052
10267132,대구광역시 수성구 수성로32길 80-1,35.8377915,128.613291
10041237,대구광역시 동구 신성로 6,35.8763168,128.6091965
10136179,대구광역시 서구 국채보상로49길 47,35.8720562,128.5570828
20001941,대구광역시 달성군 구지면 과학마을로2길 39,35.6533941,128.4125059
10225549,대구광역시 북구 팔거천동로34길 12-19,35.9374896,128.5590276
10253313,대구광역시 수성구 세진로 54,35.8632937,128.6412857
10217750,대구광역시 북구 구암로 83-7,35.9329259,128.5496573
10264562,대구광역시 수성구 수성로38길 49,35.8440685,128.6135183
10645221,대구광역시 달성군 논공읍 논공로 664,35.7356589,128.4524952
10538837,경상북도 경산시 진량읍 일연로 502-4,35.8529959,128.8055104
10260869,대구광역시 수성구 달구벌대로 2275-5,35.8606236,128.6115539
20061145,대구광역시 중구 큰장로26길 25,35.8687644,128.5794892
10004402,대구광역시 중구 달구벌대로447길 77,35.8659217,128.6071852
10558827,경상북도 경산시 자인면 자인시장1길 3,35.817095,128.8223702
10242973,대구광역시 수성구 범어로20길 107,35.85826040000001,128.6417268
10026010,대구광역시 중구 동덕로 24,35.8571803,128.6050012
10559305,경상북도 경산시 자인면 자인로 199-4,35.8159664,128.8224791
10322576,대구광역시 달서구 진천로7길 47,35.8106056,128.5231145
10316301,대구광역시 달서구 구마로9길 43,35.8393498,128.5319492
10130992,대구광역시 서구 북비산로45길 7,35.8799031,128.5567205
10037020,대구광역시 동구 아양로 221,35.8870679,128.6374339
20055518,대구광역시 달성군 다사읍 대실역남로 34,35.8551256,128.4643308
20012332,대구광역시 북구 호국로51길 39-17,35.9237765,128.595122
10237752,대구광역시 북구 고성북로10길 3-1,35.8837247,128.5846002
20000850,대구광역시 달성군 다사읍 달구벌대로 861,35.8592966,128.4645927
10278805,대구광역시 수성구 지범로48길 27,35.8146676,128.6440746
10329440,대구광역시 달서구 월배로80길 17,35.8294533,128.551784
10205259,대구광역시 북구 대학로23길 17-1,35.893977,128.6102789
10279785,대구광역시 수성구 범안로2길 2,35.8169161,128.6386966
10477107,경상북도 경산시 경산로30길 8,35.8215356,128.7292332
10138391,대구광역시 서구 국채보상로52길 55,35.8663283,128.5611836
10297627,대구광역시 달서구 파도고개로 219,35.8582007,128.5649499
20002993,경상북도 경산시 하양읍 대경로 669-2,35.9087736,128.8144768
10184082,대구광역시 북구 공평로 171,35.8790659,128.6011545
10126013,대구광역시 서구 달서천로55길 28,35.886561,128.5637211
10558801,경상북도 경산시 자인면 자인로 192,35.8164253,128.823456
10611134,경상북도 경산시 압량읍 대학로75길 3,35.8418922,128.7604135
10142321,대구광역시 서구 새방로 137,35.868115,128.5296648
10208341,대구광역시 북구 동북로53길 4,35.894427,128.6199326
10133344,대구광역시 서구 문화로47길 19-1,35.8774871,128.5574997
10005819,대구광역시 중구 봉산문화2길 42-35,35.8628713,128.5979217
10332497,대구광역시 달서구 송현로8길 92,35.8254431,128.5514621
10183536,대구광역시 북구 칠성로 49,35.8794756,128.5950999
10154672,대구광역시 남구 봉덕로11길 25,35.8462756,128.595848
20005460,대구광역시 중구 달구벌대로445길 21,35.8636424,128.6062751
10007520,대구광역시 중구 중앙대로 412,35.8699297,128.5941984
10195222,대구광역시 북구 대현로15길 19,35.8843805,128.6088115
10141370,대구광역시 서구 서대구로29길 56,35.8702329,128.5489506
10258875,대구광역시 수성구 명덕로 432,35.8540695,128.6174772
10477968,경상북도 경산시 성암로5길 1,35.82268699999999,128.7203305
10225419,대구광역시 북구 동천로 128-6,35.9426044,128.5612841
10335064,대구광역시 달서구 비슬로 2734,35.8095918,128.5148579
10294684,대구광역시 달서구 대명천로 21,35.8389631,128.557002
10333166,대구광역시 달서구 중흥로16길 48,35.8271658,128.5570992
10072362,대구광역시 동구 경안로 766,35.8707868,128.7138824
10237697,대구광역시 북구 고성북로10길 13,35.8835224,128.5855823
20019971,대구광역시 달서구 달서대로109길 116,35.8487777,128.4791817
10261058,대구광역시 수성구 청호로67길 113,35.8494774,128.6349809
10063829,대구광역시 동구 방촌로 125-6,35.88303399999999,128.6663924
10325846,대구광역시 달서구 월성로 77,35.82942910000001,128.5289456
20055464,대구광역시 동구 동부로 212,35.8788838,128.6355102
10175912,대구광역시 남구 계명중앙1길 46-6,35.8557523,128.5820398
10516604,경상북도 경산시 진량읍 낙산길 49,35.8755608,128.8170836
10427229,대구광역시 달성군 현풍읍 현풍로 96,35.6964237,128.4482286
20055701,대구광역시 달성군 다사읍 달구벌대로 866,35.858287,128.4643471
10170915,대구광역시 남구 두류공원로 71,35.8431658,128.5702103
10300814,대구광역시 달서구 명덕로 10,35.8611764,128.5724174
10343966,대구광역시 달성군 화원읍 성화로6길 5,35.8016544,128.4897258
10025696,대구광역시 중구 명륜로 161,35.860811,128.6018324
10242882,대구광역시 수성구 범어로20길 50,35.8579787,128.6385712
10224924,대구광역시 북구 구암로 211-1,35.9318702,128.5639481
10224699,대구광역시 북구 동암로38길 3-46,35.9423559,128.5714144
10296651,대구광역시 달서구 장기로26길 81,35.8470513,128.5479349
10191686,대구광역시 북구 노원로1길 154,35.8987969,128.5742182
20003070,대구광역시 동구 안심로22길 10,35.8666079,128.6961277
10242838,대구광역시 수성구 범어로20길 51,35.8581655,128.6386486
10242880,대구광역시 수성구 범어로20길 56,35.8579822,128.6389073
10429775,대구광역시 달성군 현풍읍 비슬로 675,35.6979677,128.4366354
10323119,대구광역시 달서구 월배로14길 7,35.8130173,128.521902
10251164,대구광역시 수성구 달구벌대로536길 78-1,35.8512814,128.6531777
10558852,경상북도 경산시 자인면 자인로 207,35.8166982,128.8220734
10212318,대구광역시 북구 동변로 106,35.9211433,128.6012771
20003031,대구광역시 동구 율하서로 104,35.8607412,128.6885783
10263009,대구광역시 수성구 들안로32길 17,35.8446602,128.6179748
10073592,대구광역시 동구 율하동로27길 11,35.8720038,128.7013932
10257610,대구광역시 수성구 수성로 312,35.8534577,128.6137558
10253310,대구광역시 수성구 세진로 64,35.8635326,128.6422261
10243014,대구광역시 수성구 달구벌대로508길 9,35.8578785,128.6406098
10243022,대구광역시 수성구 달구벌대로508길 11,35.8577722,128.6406112
10254484,대구광역시 수성구 동원로28길 49,35.8725782,128.6383544
10241551,대구광역시 수성구 범어로18길 54,35.8572289,128.6385338
10198341,대구광역시 북구 신천동로 728,35.8843459,128.6028538
10179202,대구광역시 남구 대경길 151,35.8457443,128.575106
10000418,대구광역시 중구 동덕로36길 27,35.8703717,128.6058285
10025162,대구광역시 중구 동덕로14길 11,35.8612167,128.6045894
10517182,경상북도 경산시 진량읍 공단1로 61,35.8745087,128.8260205
20055817,대구광역시 동구 율하서로 34,35.866559,128.6920135
20055816,대구광역시 동구 율하서로 32,35.866731,128.6921239
10158904,대구광역시 남구 중앙대로 138,35.8456772,128.5908394
20002992,경상북도 경산시 하양읍 대경로 669-6,35.90891,128.814297
10317406,대구광역시 달서구 상원로9길 27,35.8133234,128.534664
20009386,대구광역시 동구 신암로20길 28,35.8787413,128.611739
10023585,대구광역시 중구 남산로13길 17,35.86018019999999,128.5812263
20050596,경상북도 경산시 대학로13길 20-4,35.8358737,128.7301135
10165720,대구광역시 남구 안골2길 10,35.8367101,128.5772713
10315286,대구광역시 달서구 감삼남2길 115,35.8456291,128.542896
20001903,대구광역시 수성구 미술관로 88,35.8286812,128.6791074
10319594,대구광역시 달서구 상인서로10길 42-1,35.8167134,128.5484666
10154702,대구광역시 남구 봉덕로9길 28,35.8462114,128.5956938
10020799,대구광역시 중구 중앙대로 297,35.859855,128.5915825
10001891,대구광역시 중구 국채보상로143길 76,35.8723491,128.6089413
10335569,대구광역시 달서구 구마로14남길 76,35.8355256,128.531181
10232119,대구광역시 북구 매천로17길 17-1,35.9044161,128.5386786
10311735,대구광역시 달서구 와룡로41길 25,35.8512284,128.5355327
10061603,대구광역시 동구 동촌로 132-19,35.8845086,128.6554821
20021660,대구광역시 남구 두류공원로 95,35.84482980000001,128.5686342
10025476,대구광역시 중구 동덕로8길 20-5,35.85930889999999,128.6056912
20001019,대구광역시 달성군 다사읍 대실역북로5길 46-4,35.8644218,128.4653616
10361221,대구광역시 달성군 논공읍 논공로17길 6-7,35.7292784,128.4424218
10129323,대구광역시 서구 염색공단중앙로22길 29,35.8889088,128.5491803
10332984,대구광역시 달서구 앞산순환로55길 95,35.8294007,128.5539075
10189953,대구광역시 북구 오봉로2길 15-5,35.8892252,128.5781596
10484649,경상북도 경산시 계양로35길 2,35.8315317,128.7488038
10242550,대구광역시 수성구 범어로19길 54,35.8580985,128.6327914
10242553,대구광역시 수성구 범어로19길 38,35.8581114,128.6337197
10139315,대구광역시 서구 국채보상로50길 20,35.8690499,128.5597926
10243540,대구광역시 수성구 달구벌대로496길 27,35.8566255,128.6342064
20001079,경상북도 경산시 진량읍 대구대로58길 1,35.8942163,128.8520213
10078715,대구광역시 동구 화랑로 570,35.874275,128.6860359
10281499,대구광역시 수성구 노변공원로 13,35.8413004,128.6991066
10043863,대구광역시 동구 아양로50길 88,35.8835102,128.6415849
10228158,대구광역시 북구 매천로 220,35.9167709,128.5429938
10208180,대구광역시 북구 동북로65길 28,35.8935246,128.627892
10175886,대구광역시 남구 명덕로22길 53,35.8554122,128.5826196
10528250,경상북도 경산시 진량읍 대구대로13길 4,35.8955619,128.8525421
10475346,경상북도 경산시 백천동로 63,35.802989,128.7359423
20021446,대구광역시 달서구 성서동로 237,35.8420403,128.5152888
10022214,대구광역시 중구 명덕로 171,35.8571418,128.5889694
10315870,대구광역시 달서구 대명천로42길 27,35.8417869,128.5392999
10228927,대구광역시 북구 칠곡중앙대로 307,35.923095,128.5464946
10478536,경상북도 경산시 성암로21길 6,35.8252547,128.7281476
10330859,대구광역시 달서구 구마로52길 33,35.8357409,128.5553477
20055705,대구광역시 달성군 다사읍 강정본길 50,35.8436173,128.4661314
10370947,대구광역시 달성군 다사읍 강정본길 46,35.8440022,128.4666216
10316080,대구광역시 달서구 대명천로41길 10,35.8408036,128.5378729
10303744,대구광역시 달서구 성서로64길 25,35.8455507,128.5102286
10361256,대구광역시 달성군 논공읍 논공로23길 6-1,35.7301288,128.4456292
10516529,경상북도 경산시 진량읍 낙산길 19-2,35.87551,128.8137498
10488639,경상북도 경산시 장산로25길 35,35.8216241,128.7385054
10076593,대구광역시 동구 율하동로15길 19,35.8675195,128.6995467
10046260,대구광역시 동구 효신로6길 13,35.8752808,128.6348659
10191748,대구광역시 북구 노원로25길 40,35.8997425,128.5727815
10472386,경상북도 경산시 경안로 67-1,35.8135503,128.7384554
10111094,대구광역시 서구 서대구로10길 9,35.8632123,128.5575999
10141642,대구광역시 서구 가르뱅이로10길 31,35.8839918,128.5318192
10076672,대구광역시 동구 율하동로17길 43,35.8686159,128.6964704
20002028,대구광역시 달성군 다사읍 대실역남로 93,35.8511524,128.4662691
10310721,대구광역시 달서구 용산서로 4-22,35.8582774,128.5295343
10473394,경상북도 경산시 서상길 70,35.8183945,128.7350102
10039927,대구광역시 동구 동부로30길 69,35.8709585,128.6291904
10279441,대구광역시 수성구 지범로39길 11-5,35.8207958,128.6417298
20044578,대구광역시 서구 당산로53길 110-4,35.8581446,128.540908
10304634,대구광역시 달서구 서당로 74,35.8581337,128.4960535
10285138,대구광역시 수성구 신매로 56-1,35.8349688,128.7082596
10314501,대구광역시 달서구 감삼남2안길 35,35.8467445,128.5412019
10147924,대구광역시 서구 옥산로4길 8,35.8862586,128.5770685
10250993,대구광역시 수성구 교학로 26-2,35.8530128,128.6520339
10260312,대구광역시 수성구 신천동로98길 9,35.8669492,128.6153113
10141457,대구광역시 서구 서대구로29길 59,35.8699502,128.5483771
10335548,대구광역시 달서구 구마로 52,35.8368871,128.5333737
10324962,대구광역시 달서구 조암남로 123,35.81772309999999,128.5208325
20055606,대구광역시 동구 팔공로53길 125,35.917887,128.6353668
10127660,대구광역시 서구 달서천로57길 45,35.888175,128.562931
10484821,경상북도 경산시 계양로35길 33-4,35.8319723,128.7461725
10480500,경상북도 경산시 강변서로53길 17,35.8306317,128.7302002
10371210,대구광역시 달성군 다사읍 달구벌대로174길 24,35.8585756,128.4619282
10336770,대구광역시 달성군 화원읍 성천로 134,35.8069688,128.4956958
10361401,대구광역시 달성군 논공읍 용호로2길 7,35.7287117,128.4450566
10230290,대구광역시 북구 칠곡중앙대로69길 22,35.9269994,128.5450247
10205176,대구광역시 북구 대학로23길 9,35.8943775,128.6109906
10209136,대구광역시 북구 경대로 139,35.8915791,128.6210174
10170387,대구광역시 남구 대명로 79,35.8396923,128.566213
10111771,대구광역시 서구 평리로50길 42,35.85891040000001,128.5510395
10006122,대구광역시 중구 대봉로 267,35.8623406,128.5997422
10071028,대구광역시 동구 신평로 58-3,35.8785962,128.6762896
10139881,대구광역시 서구 국채보상로42길 4,35.8699006,128.5540664
10135906,대구광역시 서구 국채보상로53길 32,35.874105,128.5599267
10645452,경상북도 경산시 압량읍 대학로70길 2,35.8395922,128.7586011
10004830,대구광역시 중구 국채보상로150길 86-6,35.8648906,128.6098946
10004873,대구광역시 중구 국채보상로150길 86-5,35.864713,128.6098497
10559740,경상북도 경산시 자인면 북사로 7,35.8211185,128.8232588
10259655,대구광역시 수성구 들안로 345,35.8610102,128.6173865
10183534,대구광역시 북구 칠성로 47,35.8794798,128.5949902
10241127,대구광역시 수성구 범어로18길 118,35.8572673,128.6421223
10335095,대구광역시 달서구 상화로8길 23,35.8070225,128.5180704
10558804,경상북도 경산시 자인면 자인로 195-1,35.8160035,128.8231621
10309978,대구광역시 달서구 성지로22길 22-5,35.8578777,128.5224828
10018989,대구광역시 중구 달구벌대로 2068,35.865651,128.589918
10207449,대구광역시 북구 검단로 150,35.9072611,128.6234831
10170753,대구광역시 남구 두류공원로5길 42-8,35.8403691,128.572709
10032028,대구광역시 동구 신암남로 175-1,35.8849049,128.6320292
10230405,대구광역시 북구 칠곡중앙대로65길 24,35.926066,128.5446109
20055924,경상북도 경산시 하양읍 대학로 1544,35.9153342,128.8204708
20029823,대구광역시 중구 명륜로 97-12,35.8607597,128.595773
10206397,대구광역시 북구 대구체육관로9길 2-1,35.8925472,128.6043661
10306690,대구광역시 달서구 선원로23남길 40-18,35.8602559,128.5032276
10075963,대구광역시 동구 율하동로25길 31,35.8709475,128.6988891
10109909,대구광역시 서구 평리로72길 13,35.8639696,128.5622577
10319297,대구광역시 달서구 상화북로 97,35.8115889,128.5371406
20002052,대구광역시 달성군 다사읍 대실역남로 33,35.8544016,128.4676111
10240408,대구광역시 수성구 동대구로73길 24,35.8633674,128.62519
10315659,대구광역시 달서구 달구벌대로 1530,35.8489532,128.5337426
10277948,대구광역시 수성구 지범로21길 3,35.8244735,128.6361257
10159176,대구광역시 남구 삼정2길 104,35.8354978,128.5949698
10325154,대구광역시 달서구 성서로5길 70,35.8254192,128.5029071
10427527,대구광역시 달성군 현풍읍 현풍동로 10,35.6918475,128.4465921
10007834,대구광역시 중구 달구벌대로 2109-35,35.8668399,128.5937601
10169735,대구광역시 남구 대명복개로2길 3,35.8392662,128.5602018
10064533,대구광역시 동구 동촌로 197,35.8831893,128.6622438
10185907,대구광역시 북구 침산남로32길 17,35.8861875,128.5939676
10084460,대구광역시 동구 동호로7길 28,35.8688837,128.7310161
10251971,대구광역시 수성구 세진로 57,35.8636893,128.6414103
20055940,경상북도 경산시 경안로 288,35.8328119,128.7356657
10163737,대구광역시 남구 앞산순환로 419,35.8253644,128.5842014
10058154,대구광역시 동구 공항로49길 10,35.8963538,128.6412957
10216691,대구광역시 북구 칠곡중앙대로126길 7-5,35.9510572,128.5541533
10199320,대구광역시 북구 유통단지로8길 60,35.9045747,128.6115933
10031394,대구광역시 동구 아양로22길 5-1,35.883753,128.6262002
10143723,대구광역시 서구 달구벌대로323길 99,35.85675579999999,128.5418312
10242999,대구광역시 수성구 범어로20길 86,35.8579926,128.6406117
10074365,대구광역시 동구 반야월로26길 51,35.8709105,128.7012008
10361257,대구광역시 달성군 논공읍 논공로9길 89-2,35.7293545,128.4437346
10191987,대구광역시 북구 노원로1길 131,35.8982669,128.5718776
10153630,대구광역시 남구 봉덕로 33,35.8454296,128.5943572
10119939,대구광역시 서구 국채보상로67길 34,35.8751562,128.5671524
10306944,대구광역시 달서구 이곡공원로 32,35.8548397,128.5109291
10225382,대구광역시 북구 동천로 132,35.943354,128.5611464
20055434,대구광역시 북구 매전로 72-15,35.9126019,128.5475911
10194826,대구광역시 북구 대현로19길 30-1,35.8850152,128.6103063
10296107,대구광역시 달서구 야외음악당로13길 64,35.8429391,128.5493397
10428338,대구광역시 달성군 현풍읍 현풍동로27길 54,35.6978624,128.445464
10018774,대구광역시 중구 명륜로6길 6,35.8644452,128.5884703
10307307,대구광역시 달서구 선원로 189-1,35.85909669999999,128.5133151
10299077,대구광역시 달서구 당산로38길 10,35.8532528,128.549142
10325120,대구광역시 달서구 성서공단남로10길 53,35.8255081,128.4976716
10558405,경상북도 경산시 자인면 일연로 83,35.8203837,128.8224675
10143213,대구광역시 서구 국채보상로36길 26,35.8672904,128.5510494
10538812,경상북도 경산시 진량읍 일연로 528,35.8555062,128.8066036
10305220,대구광역시 달서구 서당로9길 9,35.855884,128.494923
10063551,대구광역시 동구 방촌로1길 143-1,35.8818715,128.6700475
10301449,대구광역시 달서구 두류남길 148,35.8569919,128.5662655
10240332,대구광역시 수성구 동대구로73길 10-12,35.8638327,128.6260332
10208466,대구광역시 북구 복현로 18,35.8935453,128.6237927
10558806,경상북도 경산시 자인면 자인로 193,35.815989,128.8235298
10314683,대구광역시 달서구 감삼남5길 3,35.8490575,128.5437426
10051675,대구광역시 동구 팔공로53길 10,35.9259437,128.639497
10517089,경상북도 경산시 진량읍 대학로 1064,35.8762182,128.8124049
10205119,대구광역시 북구 대학로23길 26,35.893531,128.6095886
10298654,대구광역시 달서구 달구벌대로 1686,35.8548327,128.5504217
10038355,대구광역시 동구 송라로6길 12,35.870488,128.6211357
10305858,대구광역시 달서구 서당로3길 100,35.8517151,128.4937524
10184509,대구광역시 북구 칠성로 86,35.8785767,128.5989328
10497939,경상북도 경산시 하양읍 대학로 1543,35.9155381,128.8195564
10039741,대구광역시 동구 동부로30길 95,35.8685818,128.6295679
10315312,대구광역시 달서구 감삼남2길 108,35.8453349,128.5424357
10058111,대구광역시 동구 해동로3길 11,35.8965647,128.6384522
10139590,대구광역시 서구 국채보상로48길 70-7,35.8645277,128.558668
10361624,대구광역시 달성군 논공읍 논공중앙로28길 7-1,35.7275216,128.4498826
10517437,경상북도 경산시 진량읍 공단로 501-3,35.8760186,128.8182593
20055829,대구광역시 동구 팔공로47길 29,35.91945,128.6376235
10237263,대구광역시 북구 고성북로10길 14-1,35.8833345,128.5856337
10325243,대구광역시 달서구 성서공단남로10길 33,35.8272024,128.4975632
10026732,대구광역시 중구 명덕로 315,35.8554109,128.604757
10480381,경상북도 경산시 대학로16길 32-1,35.8310132,128.7305253
10125592,대구광역시 서구 서대구로62길 38,35.8853918,128.5608851
10213895,대구광역시 북구 서변로 119,35.9262036,128.596686
10225457,대구광역시 북구 동천로 89-17,35.9394984,128.559118
20056003,대구광역시 달성군 논공읍 논공로91길 74-10,35.7310389,128.4741174
10110001,대구광역시 서구 통학로7길 25,35.8631942,128.5614779
20055433,대구광역시 달성군 다사읍 죽곡1길 6,35.8581143,128.4638527
10321788,대구광역시 달서구 월배로24길 94,35.8119998,128.5306769
10189613,대구광역시 북구 침산남로7길 10,35.8893832,128.5797658
10227556,대구광역시 북구 관음동로9길 21-20,35.9369068,128.5455973
20055706,경상북도 경산시 백자로10길 11,35.8107151,128.7565267
10134910,대구광역시 서구 문화로 247-2,35.8759547,128.5598829
10323081,대구광역시 달서구 월배로14길 35,35.8117954,128.5219934
10302788,대구광역시 달서구 달서대로91길 120,35.8398195,128.4785746
20026101,대구광역시 동구 율하서로 22,35.8675479,128.6926474
10005254,대구광역시 중구 달구벌대로 2225,35.8628163,128.6065565
10298601,대구광역시 달서구 야외음악당로39길 90,35.8555133,128.5526329
20001292,경상북도 경산시 압량읍 압독2로 28,35.8411386,128.7656256
10003782,대구광역시 중구 공평로8길 45,35.8665726,128.602368
20055404,대구광역시 북구 매전로4길 20-30,35.9071738,128.5422937
10495935,경상북도 경산시 원효로40길 47-3,35.8151591,128.7551352
10076601,대구광역시 동구 율하동로15길 45,35.867828,128.696655
10644702,대구광역시 달서구 상인로9길 36,35.8107318,128.5473286
10478345,경상북도 경산시 경산로44길 36,35.8279302,128.7290901
10488365,경상북도 경산시 경안로42길 16-1,35.8257848,128.7387424
10276500,대구광역시 수성구 무학로37안길 20-5,35.8333276,128.6283384
10273396,대구광역시 수성구 동대구로15길 27,35.8376356,128.6220209
20019354,경상북도 고령군 다산면 다산로 685-11,35.826106,128.4497169
10250884,대구광역시 수성구 교학로4길 12,35.8546151,128.6520241
10250874,대구광역시 수성구 교학로4길 10,35.854541,128.6521595
10184525,대구광역시 북구 칠성로 90,35.8785279,128.5992449
10111079,대구광역시 서구 평리로62길 3,35.8632859,128.5573789
10241135,대구광역시 수성구 청호로 461,35.8572748,128.6426502
10047640,대구광역시 동구 화랑로 177-2,35.877047,128.6443831
10078189,대구광역시 동구 반야월로 52,35.8737938,128.6940095
10005647,대구광역시 중구 봉산문화2길 12,35.8631456,128.595855
10307714,대구광역시 달서구 성서동로 235,35.8415836,128.5152933
10007962,대구광역시 중구 교동2길 43-9,35.8725031,128.5981398
10134119,대구광역시 서구 문화로63길 29,35.878327,128.5679718
10560997,경상북도 경산시 자인면 자인공단로 33,35.8265557,128.8202029
10314015,대구광역시 달서구 감삼남길 119,35.8492848,128.5434735
10132854,대구광역시 서구 북비산로52길 8,35.8785697,128.5620237
10331520,대구광역시 달서구 송현로16길 96,35.8280893,128.5462562
20055763,대구광역시 중구 태평로 102,35.8758218,128.5891147
10249889,대구광역시 수성구 국채보상로207길 54-43,35.8670859,128.6437715
20025101,대구광역시 수성구 공경로 30,35.8707151,128.6448723
20055560,대구광역시 달성군 다사읍 대실역북로2길 150,35.8659522,128.4654597
10207783,대구광역시 북구 복현로20길 13,35.9004932,128.6219852
10325029,대구광역시 달서구 조암남로19길 22,35.818656,128.5229553
10318765,대구광역시 달서구 월곡로53길 89,35.8152384,128.534816
20055751,대구광역시 동구 팔공로53길 30,35.9256265,128.6374907
10162744,대구광역시 남구 현충로 64,35.8384877,128.5801548
10143124,대구광역시 서구 국채보상로36길 16-2,35.8680255,128.5508648
10203804,대구광역시 북구 동북로 156,35.8993275,128.609844
10031902,대구광역시 동구 아양로34길 22,35.8838228,128.6302471
10078188,대구광역시 동구 반야월로 50,35.8738083,128.6938555
10143135,대구광역시 서구 국채보상로36길 20-1,35.8677252,128.5509507
10285084,대구광역시 수성구 신매로16길 23,35.83801,128.7093119
10228525,대구광역시 북구 태전로 42,35.9244298,128.544567
10227596,대구광역시 북구 칠곡중앙대로91길 20,35.9365972,128.5467077
10361207,대구광역시 달성군 논공읍 논공로5길 134,35.7293835,128.4420945
10001789,대구광역시 중구 국채보상로151길 95,35.8725174,128.6112886
10001836,대구광역시 중구 국채보상로149길 87,35.872528,128.610901
10318442,대구광역시 달서구 월곡로51길 12,35.8171594,128.5385777
10427384,대구광역시 달성군 현풍읍 현풍중앙로14길 55,35.6949609,128.4467764
10223723,대구광역시 북구 구암로50길 20,35.9344647,128.5669964
10082514,대구광역시 동구 과학로13길 5,35.884486,128.7171816
10316523,대구광역시 달서구 본리서길 15,35.8397832,128.5296766
10430500,대구광역시 달성군 현풍읍 비슬로 584,35.6913888,128.4435421
10025697,대구광역시 중구 명륜로 155,35.86073,128.6011686
