시설물번호,사용계약번호,고객명,상품명,용도,업종분류,업종,도로명주소_풀주소,위도,경도,전년동월판매량,당년판매량,증감,증감률,상태,비교기준월
1220472613,1230472613,한성병원,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 북구 칠성남로30길 28,35.876049,128.598171,0.0,0.0,0.0,,유지,Jan-25
1220472613,6002199575,한성병원,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 북구 칠성남로30길 28,35.876049,128.598171,824.9094,,,,해지,Jan-25
1220472613,6003976883,한성병원장례식장,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 북구 칠성남로30길 28,35.876049,128.598171,,529.9432,,,신규,Jan-25
1220472617,1230472618,북부소방서,냉난방용(업무),업무용,공공기관,소방서,대구광역시 북구 칠성남로 112,35.8776343,128.5925563,4450.95,4836.7204,385.77040000000034,8.667147462901188,유지,Jan-25
1220472618,1230472618,북부소방서,업무난방용,업무용,공공기관,소방서,대구광역시 북구 칠성남로 112,35.8776343,128.5925563,2517.2595,3321.0433,803.7837999999997,31.93090740148164,유지,Jan-25
1220472619,6002142076,(주)피엔에스에프씨,일반용(1),업무용,공공기관,공공기관 구내식당,대구광역시 북구 칠성남로 112,35.8776343,128.5925563,,,,,해지,Jan-25
1220472619,6003631756,미미푸드,일반용(1),업무용,공공기관,공공기관 구내식당,대구광역시 북구 칠성남로 112,35.8776343,128.5925563,292.7736,283.7569,-9.016700000000014,-3.0797517262485465,유지,Jan-25
1220472620,6002618725,일미반점,일반용(1),영업용,음식점업,중식점,대구광역시 북구 칠성남로30길 48,35.8755733,128.6002812,,,,,해지,Jan-25
1220472620,6003716045,일미반점,일반용(1),영업용,음식점업,중식점,대구광역시 북구 칠성남로30길 48,35.8755733,128.6002812,564.7761,617.9375,53.16139999999996,9.4128274903984,유지,Jan-25
1220472621,1230472621,최순희,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 칠성남로30길 48,35.8755733,128.6002812,,,,,해지,Jan-25
1220472621,6003758166,다미중화떡볶이,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 칠성남로30길 48,35.8755733,128.6002812,108.801,,,,해지,Jan-25
1220472621,6003758166,장가일품갈비탕,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 칠성남로30길 48,35.8755733,128.6002812,,405.367,,,신규,Jan-25
1220472638,1230472638,우신아크릴,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 북구 칠성남로36길 11-5,35.8755717,128.5996873,0.0,3.9548,3.9548,,유지,Jan-25
1220472645,6002950888,디에스자산개발유한회사,냉난방용(업무),업무용,일반빌딩,기타 건물,대구광역시 북구 칠성남로26길 6,35.8771972,128.5938962,,,,,해지,Jan-25
1220472646,1230472646,박손택,일반용(1),영업용,이.미용업,미장원,대구광역시 북구 중앙대로 506,35.8778346,128.5957984,,,,,해지,Jan-25
1220472706,1230472706,노인,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 북구 중앙대로105길 22,35.8807216,128.5938923,58.3569,64.2655,5.9086,10.12493809643761,유지,Jan-25
1220472709,1230472709,오재경,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 중앙대로105길 22,35.8807216,128.5938923,,,,,해지,Jan-25
1220472710,1230472710,바다회도매,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 중앙대로105길 22,35.8807216,128.5938923,254.1987,132.4858,-121.71289999999999,-47.8810080460679,유지,Jan-25
1220472713,6002566907,뼈큰감자탕,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 중앙대로105길 19,35.8803366,128.5940018,146.3868,94.9152,-51.471599999999995,-35.16136700850077,유지,Jan-25
1220472716,6002566920,뼈큰감자탕,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 중앙대로105길 19,35.8803366,128.5940018,130.5612,79.096,-51.46520000000001,-39.418448972589104,유지,Jan-25
1220472724,6000469065,혜송유치원,업무난방용,업무용,교육업,유치원,대구광역시 북구 호암로 40,35.8812751,128.5947829,267.057,255.0846,-11.972400000000022,-4.483087880115489,유지,Jan-25
1220472725,1230472725,칠성동 삼성아파트 입주자대표회의,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 북구 호암로 40,35.8812751,128.5947829,429.2694,414.2653,-15.004099999999994,-3.49526427926146,유지,Jan-25
1220472726,1230472744,홈플러스(주),냉난방용(업무),업무용,도소매업,할인점,대구광역시 북구 중앙대로 543,35.8815905,128.5960705,,,,,해지,Jan-25
1220472727,1230472744,홈플러스(주),업무난방용,업무용,도소매업,할인점,대구광역시 북구 중앙대로 543,35.8815905,128.5960705,,,,,해지,Jan-25
1220472727,1230472744,홈플러스(주),일반용(1),업무용,도소매업,할인점,대구광역시 북구 중앙대로 543,35.8815905,128.5960705,,,,,해지,Jan-25
1220472728,1230472728,홈플러스(주),일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 중앙대로 543,35.8815905,128.5960705,,,,,해지,Jan-25
1220472729,1230472729,홈플러스(주),일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 중앙대로 543,35.8815905,128.5960705,,,,,해지,Jan-25
1220472730,1230472730,홈플러스(주),일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 중앙대로 543,35.8815905,128.5960705,,,,,해지,Jan-25
1220472731,6002345614,롯데리아홈플러스대구점,일반용(1),영업용,음식점업,패스트푸드점,대구광역시 북구 중앙대로 543,35.8815905,128.5960705,,,,,해지,Jan-25
1220472741,1230472744,홈플러스(주),일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 중앙대로 543,35.8815905,128.5960705,,,,,해지,Jan-25
1220472744,1230472744,홈플러스(주),업무난방용,업무용,도소매업,할인점,대구광역시 북구 중앙대로 543,35.8815905,128.5960705,,,,,해지,Jan-25
1220472746,6002470309,제일보석사우나,일반용(2),업무용,목욕업,목욕탕,대구광역시 북구 호암로 28-3,35.88186779999999,128.5940891,451.0296,427.1184,-23.911200000000008,-5.301470236099806,유지,Jan-25
1220472748,1230472748,대구옥산초등학교,일반용(1),업무용,교육업,초등학교,대구광역시 북구 칠성시장로23길 55,35.8812658,128.5988025,4425.2334,5.9322,-4419.3012,-99.86594605382848,유지,Jan-25
1220472760,6003742599,바른푸드,일반용(1),영업용,음식점업,한식점,대구광역시 북구 칠성시장로 87-40,35.8821413,128.6001881,169.1361,0.0,-169.1361,-100.0,유지,Jan-25
1220472768,1230472768,이상열,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 칠성시장로 87-36,35.8820551,128.6003047,103.8555,111.7231,7.867599999999996,7.575525610102493,유지,Jan-25
1220472771,1230472771,유영자,일반용(1),영업용,이.미용업,미장원,대구광역시 북구 칠성시장로 87-14,35.881724,128.6008093,0.0,,,,해지,Jan-25
1220472771,6003914637,핑가핑가,일반용(1),영업용,이.미용업,미장원,대구광역시 북구 칠성시장로 87-14,35.881724,128.6008093,,0.0,,,신규,Jan-25
1220472780,6002571660,최선희,일반용(1),영업용,기타영업용,기타영업용,대구광역시 북구 칠성시장로 87-30,35.8818706,128.6005961,,,,,해지,Jan-25
1220472780,6003401664,최재현,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 칠성시장로 87-30,35.8818706,128.6005961,35.6076,31.6384,-3.969199999999997,-11.147058493130672,유지,Jan-25
1220472781,1230472781,김대우,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 칠성시장로 87-30,35.8818706,128.6005961,0.0,0.0,0.0,,유지,Jan-25
1220472797,1230472797,김근향,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 북구 칠성시장로 87-35,35.8823364,128.5996804,,,,,해지,Jan-25
1220472797,6003829799,광세차,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 북구 칠성시장로 87-35,35.8823364,128.5996804,21.7602,0.0,-21.7602,-100.0,유지,Jan-25
1220472798,6000131235,장이문,일반용(1),영업용,음식점업,패스트푸드점,대구광역시 북구 칠성시장로 87-35,35.8823364,128.5996804,,,,,해지,Jan-25
1220472798,6003622839,부형준,일반용(1),영업용,음식점업,패스트푸드점,대구광역시 북구 칠성시장로 87-35,35.8823364,128.5996804,,,,,해지,Jan-25
1220472798,6003760239,부어치킨침산점,일반용(1),영업용,음식점업,패스트푸드점,대구광역시 북구 칠성시장로 87-35,35.8823364,128.5996804,67.2588,,,,해지,Jan-25
1220472798,6004083870,부어치킨,일반용(1),영업용,음식점업,패스트푸드점,대구광역시 북구 칠성시장로 87-35,35.8823364,128.5996804,,232.3445,,,신규,Jan-25
1220472840,6000914180,하나님의교회세계복음선교협회,일반용(1),업무용,종교단체,종교 단체 구내식당,대구광역시 북구 칠성로 84,35.8781516,128.5984676,394.6509,307.4857,-87.16519999999997,-22.086659374145597,유지,Jan-25
1220472841,6000914180,하나님의교회세계복음선교협회,업무난방용,업무용,종교단체,기타 종교 단체,대구광역시 북구 칠성로 84,35.8781516,128.5984676,692.37,356.9207,-335.4493,-48.44942732931814,유지,Jan-25
1220472982,6002180041,대구광역시 시설관리공단,업무난방용,업무용,스포츠관련업,경기장,대구광역시 북구 고성로 191,35.8814242,128.5876905,,,,,해지,Jan-25
1220472982,6003619497,대구공공시설관리공단 대구실내빙상장,업무난방용,업무용,스포츠관련업,경기장,대구광역시 북구 고성로 191,35.8814242,128.5876905,,,,,해지,Jan-25
1220472982,6003833633,대구공공시설관리공단 대구실내빙상장,업무난방용,업무용,스포츠관련업,경기장,대구광역시 북구 고성로 191,35.8814242,128.5876905,2192.8347,2143.5016,-49.33309999999983,-2.2497409403453816,유지,Jan-25
1220473003,6002661238,(신)청하루,일반용(1),영업용,음식점업,중식점,대구광역시 북구 고성로 174,35.8802216,128.584981,,,,,해지,Jan-25
1220473003,6003044192,신성미궁,일반용(1),영업용,음식점업,중식점,대구광역시 북구 고성로 174,35.8802216,128.584981,1245.2769,1110.3101,-134.96680000000015,-10.83829628574979,유지,Jan-25
1220473033,6003660208,고성동전기통닭,일반용(1),영업용,음식점업,한식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,50.4441,,,,해지,Jan-25
1220473033,6004098793,또봉이통닭,일반용(1),영업용,음식점업,한식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,,141.3841,,,신규,Jan-25
1220473034,6003660218,고성동전기통닭,일반용(1),영업용,음식점업,한식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,66.2697,,,,해지,Jan-25
1220473034,6004098795,또봉이통닭,일반용(1),영업용,음식점업,한식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,,69.209,,,신규,Jan-25
1220473035,1230473035,김광우,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,,,,,해지,Jan-25
1220473036,6003350450,열이네꼬막,일반용(1),영업용,음식점업,한식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,,,,,해지,Jan-25
1220473036,6003562735,홍성호,일반용(1),영업용,음식점업,한식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,,,,,해지,Jan-25
1220473036,6003783071,열이네 꼬막,일반용(1),영업용,음식점업,한식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,,,,,해지,Jan-25
1220473036,6003872570,잔월,일반용(1),영업용,음식점업,한식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,16.8147,23.7288,6.914100000000001,41.1193776873807,유지,Jan-25
1220473037,1230473037,한명훈,업무난방용,영업용,이.미용업,미장원,대구광역시 북구 고성북로 6,35.8801578,128.5829392,0.0,0.0,0.0,,유지,Jan-25
1220473037,1230473037,한명훈,일반용(1),영업용,이.미용업,미장원,대구광역시 북구 고성북로 6,35.8801578,128.5829392,0.0,0.0,0.0,,유지,Jan-25
1220473037,6001413367,최삼미,일반용(1),영업용,이.미용업,미장원,대구광역시 북구 고성북로 6,35.8801578,128.5829392,,,,,해지,Jan-25
1220473048,1230473048,안순자,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,0.0,0.0,0.0,,유지,Jan-25
1220473048,1230473048,안순자,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,0.0,0.0,0.0,,유지,Jan-25
1220473048,6002915095,김도훈,업무난방용,영업용,음식점업,기타 음식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,0.0,0.0,0.0,,유지,Jan-25
1220473048,6002915095,김도훈,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 고성북로 6,35.8801578,128.5829392,6.9237,5.9322,-0.9915000000000003,-14.320377832661729,유지,Jan-25
1220473072,1230473072,정성애,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 고성북로 3,35.8801704,128.582111,,,,,해지,Jan-25
1220473072,6003095740,진선미화장품,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 고성북로 3,35.8801704,128.582111,57.3678,57.3446,-0.023200000000002774,-0.04044080477201979,유지,Jan-25
1220473074,6001517361,김명준,일반용(1),영업용,기타영업용,기타영업용,대구광역시 북구 고성북로 3,35.8801704,128.582111,0.0,0.0,0.0,,유지,Jan-25
1220473077,1230473077,강대철,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 고성북로 3,35.8801704,128.582111,61.3242,35.5932,-25.730999999999995,-41.958965628577296,유지,Jan-25
1220473078,1230473078,배진규,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 고성북로 3,35.8801704,128.582111,21.7602,20.7627,-0.9975000000000023,-4.5840571318278425,유지,Jan-25
1220473078,1230473078,배진규,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 북구 고성북로 3,35.8801704,128.582111,0.0,0.0,0.0,,유지,Jan-25
1220473079,6002896973,조철수,일반용(1),영업용,이.미용업,이발소,대구광역시 북구 고성북로 3,35.8801704,128.582111,,,,,해지,Jan-25
1220473080,1230473080,전점분,일반용(1),영업용,이.미용업,미장원,대구광역시 북구 고성북로 3,35.8801704,128.582111,5.9346,,,,해지,Jan-25
1220473082,6003355789,도담보리밥집,일반용(1),영업용,음식점업,한식점,대구광역시 북구 고성북로 3,35.8801704,128.582111,23.7384,21.7514,-1.9869999999999983,-8.370404071041007,유지,Jan-25
1220473083,6002928430,이순성,업무난방용,영업용,이.미용업,기타 이.미용업,대구광역시 북구 고성북로 3,35.8801704,128.582111,61.3242,71.1864,9.862200000000009,16.08206874284542,유지,Jan-25
1220473084,6000177045,이영순,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 북구 고성북로 3,35.8801704,128.582111,,,,,해지,Jan-25
1220473084,6004134454,바비야기 대구점,일반용(1),영업용,기타영업용,기타영업용,대구광역시 북구 고성북로 3,35.8801704,128.582111,,15.8192,,,신규,Jan-25
1220473085,6002780727,서승열,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 고성북로 3,35.8801704,128.582111,,,,,해지,Jan-25
1220473086,1230473088,대구도시개발공사,냉난방용(업무),업무용,공공기관,기타 공공기관,대구광역시 북구 침산로 73,35.8828658,128.5896778,5775.0,6388.0,613.0,10.614718614718614,유지,Jan-25
1220473087,1230473088,대구도시개발공사,업무난방용,업무용,공공기관,공공기관 구내식당,대구광역시 북구 침산로 73,35.8828658,128.5896778,118.692,120.6214,1.9294000000000011,1.625551848481786,유지,Jan-25
1220473088,1230473088,대구도시개발공사,일반용(1),업무용,공공기관,공공기관 구내식당,대구광역시 북구 침산로 73,35.8828658,128.5896778,165.1797,175.9886,10.808899999999994,6.543721776949585,유지,Jan-25
1220473089,6000677432,대구광역시도시관리본부,냉난방용(업무),업무용,스포츠관련업,경기장,대구광역시 북구 고성로 191,35.8814242,128.5876905,305.0,250.0,-55.0,-18.0327868852459,유지,Jan-25
1220473096,6001999220,3883실비집침산점,일반용(1),영업용,음식점업,한식점,대구광역시 북구 옥산로 88-1,35.8839674,128.5854184,,,,,해지,Jan-25
1220473096,6003609291,일품돼지국밥(고성점),일반용(1),영업용,음식점업,한식점,대구광역시 북구 옥산로 88-1,35.8839674,128.5854184,1613.2221,1260.5925,-352.6296,-21.85871368858634,유지,Jan-25
1220473128,6001645272,박수억,일반용(1),업무용,일반빌딩,일반빌딩,대구광역시 북구 고성북로 37,35.8830442,128.5834946,69.237,106.7796,37.54260000000001,54.22331990120891,유지,Jan-25
1220473133,1230473133,주식회사케이티,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 북구 고성로 141,35.881483,128.5821307,5903.0,5821.0,-82.0,-1.389124174148738,유지,Jan-25
1220473134,1230473133,주식회사케이티,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 북구 고성로 141,35.881483,128.5821307,0.0,783.0504,783.0504,,유지,Jan-25
1220473134,6002304496,(재)케이티그룹희망나눔재단북대구점,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 북구 고성로 141,35.881483,128.5821307,911.9502,,,,해지,Jan-25
1220473135,1230473133,주식회사케이티,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 북구 고성로 141,35.881483,128.5821307,0.0,0.0,0.0,,유지,Jan-25
1220473137,1230473137,본가장수촌,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 원대로 70,35.88338,128.5821639,288.8172,220.4801,-68.33710000000002,-23.6610215735074,유지,Jan-25
1220473138,1230473138,본가장수촌,냉난방용(업무),업무용,일반빌딩,기타 건물,대구광역시 북구 원대로 70,35.88338,128.5821639,752.7051,0.0,-752.7051,-100.0,유지,Jan-25
1220473160,6002940142,오땡큐머리염색전문점,일반용(1),영업용,이.미용업,기타 이.미용업,대구광역시 북구 오봉로6길 29,35.8897746,128.5801106,,,,,해지,Jan-25
1220473160,6003484204,윤명숙,일반용(1),영업용,이.미용업,기타 이.미용업,대구광역시 북구 오봉로6길 29,35.8897746,128.5801106,,,,,해지,Jan-25
1220473160,6003953035,김영애,일반용(1),영업용,이.미용업,기타 이.미용업,대구광역시 북구 오봉로6길 29,35.8897746,128.5801106,,2.9661,,,신규,Jan-25
1220473171,6000705740,현경연,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 침산남로13길 27-1,35.890223,128.5801682,40.5531,,,,해지,Jan-25
1220473171,6003974440,안효정,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 침산남로13길 27-1,35.890223,128.5801682,,45.4802,,,신규,Jan-25
1220473174,6001213126,남다른감자탕노원점,일반용(1),영업용,음식점업,한식점,대구광역시 북구 원대로 131,35.8888562,128.5829605,2334.276,,,,해지,Jan-25
1220473174,6003990272,샤브라이브,일반용(1),영업용,음식점업,한식점,대구광역시 북구 원대로 131,35.8888562,128.5829605,,811.7227,,,신규,Jan-25
1220473207,6001515446,장원갈치,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 원대로 125,35.8884345,128.5827513,134.5176,99.8587,-34.65889999999999,-25.765327362367447,유지,Jan-25
1220473208,6000216792,모려촌,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 원대로 125,35.8884345,128.5827513,176.0598,40.5367,-135.5231,-76.97560715166098,유지,Jan-25
1220473211,1230473211,원할머니보쌈대구침산점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 원대로 123,35.8881748,128.5827313,541.0377,498.3048,-42.73289999999997,-7.898322057778963,유지,Jan-25
1220473221,1230473221,김해순,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 오봉로6길 15,35.8898137,128.578853,0.0,0.0,0.0,,유지,Jan-25
1220473221,6003107695,맛나푸드,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 오봉로6길 15,35.8898137,128.578853,,,,,해지,Jan-25
1220473221,6003672050,김정임,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 오봉로6길 15,35.8898137,128.578853,79.128,138.418,59.290000000000006,74.92922859164898,유지,Jan-25
1220473284,1230473284,최선미,업무난방용,업무용,교육업,어린이집,대구광역시 북구 오봉로6길 7,35.8900181,128.5778139,,,,,해지,Jan-25
1220473284,6003840164,침산탑요양원,일반용(1),업무용,교육업,어린이집,대구광역시 북구 오봉로6길 7,35.8900181,128.5778139,668.6316,941.2424,272.6107999999999,40.77145022759916,유지,Jan-25
1220473285,1230473285,최선미,업무난방용,업무용,교육업,어린이집,대구광역시 북구 오봉로6길 7,35.8900181,128.5778139,,,,,해지,Jan-25
1220473285,1230473285,최선미,일반용(1),업무용,교육업,어린이집,대구광역시 북구 오봉로6길 7,35.8900181,128.5778139,,,,,해지,Jan-25
1220473286,6002931653,단디원,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 북구 오봉로 36-14,35.89019140000001,128.5783815,0.0,0.0,0.0,,유지,Jan-25
1220473378,1230473378,명성가든,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 옥산로 33,35.8860451,128.579981,318.4902,379.6608,61.17059999999998,19.20643084151411,유지,Jan-25
1220473380,1230473380,심순종,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 옥산로5길 10,35.8866803,128.5802418,133.5285,153.2485,19.72,14.768382779706204,유지,Jan-25
1220473418,1230473418,성북교회,업무난방용,업무용,종교단체,불교단체,대구광역시 북구 침산남로9길 6-6,35.8894547,128.581594,1090.9773,1172.5982,81.62089999999989,7.481448055793635,유지,Jan-25
1220473420,1230473420,성북교회,일반용(1),업무용,종교단체,기독교단체,대구광역시 북구 침산남로9길 6-6,35.8894547,128.581594,312.5556,234.3219,-78.23370000000003,-25.030330603579014,유지,Jan-25
1220473441,6001087661,일광전열금속,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 북구 오봉로 47,35.8917571,128.5771246,0.0,,,,해지,Jan-25
1220473443,1230473443,오영자,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 북구 오봉로 39,35.8913461,128.5768682,,,,,해지,Jan-25
1220473443,6003638577,노원동화타운경로당,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 북구 오봉로 39,35.8913461,128.5768682,136.4958,144.3502,7.854399999999998,5.754316250023809,유지,Jan-25
1220473463,1230473463,대한사,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 141,35.8905304,128.5753727,20.7711,17.7966,-2.974499999999999,-14.320377832661721,유지,Jan-25
1220473502,6000502603,한명순,일반용(1),영업용,다과점업,찻집,대구광역시 북구 노원로16길 47,35.89292349999999,128.5726613,,,,,해지,Jan-25
1220473547,6002779108,풍년밥집,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 팔달로35길 90,35.8923113,128.5710505,,,,,해지,Jan-25
1220473547,6003329483,대일양념곱창,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 팔달로35길 90,35.8923113,128.5710505,33.6294,,,,해지,Jan-25
1220473561,1230473561,이갑태,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 105,35.890894,128.5736397,53.4114,59.322,5.910600000000002,11.066176883586653,유지,Jan-25
1220473562,1230473562,배승욱,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 105,35.890894,128.5736397,,,,,해지,Jan-25
1220473562,6003024629,정원락,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 105,35.890894,128.5736397,30.6621,,,,해지,Jan-25
1220473562,6004119168,윤희숙,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 105,35.890894,128.5736397,,0.9887,,,신규,Jan-25
1220473563,6000930808,오봉산삼계탕,일반용(1),영업용,음식점업,한식점,대구광역시 북구 노원로10길 99,35.8910287,128.5730183,7.9128,10.8757,2.9629000000000003,37.44439389343848,유지,Jan-25
1220473564,6000930810,오봉산삼계탕,일반용(1),영업용,음식점업,한식점,대구광역시 북구 노원로10길 99,35.8910287,128.5730183,248.2641,279.8021,31.537999999999982,12.70340737948015,유지,Jan-25
1220473565,6000245349,윤태희,일반용(1),영업용,이.미용업,미장원,대구광역시 북구 노원로10길 105,35.890894,128.5736397,,,,,해지,Jan-25
1220473568,6003610902,바다양푼이 동태탕 찜(팔달시장점),일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 105,35.890894,128.5736397,,0.0,,,신규,Jan-25
1220473568,6003610902,부자면옥,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 105,35.890894,128.5736397,237.384,,,,해지,Jan-25
1220473621,6003748353,맨날고기묵고,일반용(1),영업용,음식점업,한식점,대구광역시 북구 노원로10길 71,35.8914911,128.5716267,,,,,해지,Jan-25
1220473621,6003846388,맨날고기묵고,일반용(1),영업용,음식점업,한식점,대구광역시 북구 노원로10길 71,35.8914911,128.5716267,52.4223,0.9887,-51.4336,-98.1139705812221,유지,Jan-25
1220473622,6001291944,노원반점,일반용(1),영업용,음식점업,중식점,대구광역시 북구 노원로10길 67,35.8913391,128.5713619,867.4407,910.5927,43.152000000000044,4.974634000917877,유지,Jan-25
1220473636,1230473636,복어명가 임진강,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 132,35.8902593,128.5746499,,,,,해지,Jan-25
1220473636,6003746123,복어명가 임진강,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 132,35.8902593,128.5746499,289.8063,424.1523,134.346,46.35717028925872,유지,Jan-25
1220473665,6001559686,원조할매국밥,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 오봉로 15,35.8889682,128.5763413,388.7163,477.5421,88.82580000000002,22.85106130100539,유지,Jan-25
1220473704,1230473704,노원보성타운입주자대표회의,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 북구 오봉로3길 47,35.8893333,128.5740374,173.0925,159.1807,-13.9118,-8.037205540390254,유지,Jan-25
1220473706,6003604205,노원보성타운입주자대표회의,업무난방용,영업용,기타영업용,기타영업용,대구광역시 북구 오봉로3길 47,35.8893333,128.5740374,199.7982,127.5423,-72.25590000000001,-36.16443991987916,유지,Jan-25
1220473707,1230473707,행복한산부인과,업무난방용,업무용,의료업,종합병원,대구광역시 북구 팔달로 233,35.887687,128.5756873,,,,,해지,Jan-25
1220473707,6003841065,행복한산부인과,업무난방용,업무용,의료업,종합병원,대구광역시 북구 팔달로 233,35.887687,128.5756873,0.0,0.0,0.0,,유지,Jan-25
1220473711,1230473713,하나연합정형외과의원,업무난방용,업무용,의료업,일반병원,대구광역시 북구 팔달로 225,35.8877475,128.5750463,0.0,0.0,0.0,,유지,Jan-25
1220473712,1230473713,하나연합정형외과의원,일반용(1),업무용,의료업,일반병원,대구광역시 북구 팔달로 225,35.8877475,128.5750463,62.3133,70.1977,7.884399999999999,12.652836553352174,유지,Jan-25
1220473713,1230473713,하나연합정형외과의원,업무난방용,업무용,의료업,일반병원,대구광역시 북구 팔달로 225,35.8877475,128.5750463,0.0,0.0,0.0,,유지,Jan-25
1220473742,6000897484,유정,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 팔달로41길 41-2,35.8898028,128.5735602,,,,,해지,Jan-25
1220473750,6000756385,노학성,업무난방용,업무용,일반빌딩,기타 건물,대구광역시 북구 팔달로41길 37,35.8895154,128.5734632,,,,,해지,Jan-25
1220473770,6002244511,주산옥,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 노원로10길 98,35.8907339,128.5727043,,,,,해지,Jan-25
1220473795,1230473795,한영화,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 팔달로37길 38,35.8898838,128.5717067,,,,,해지,Jan-25
1220473804,1230473805,발리목욕탕,일반용(2),업무용,목욕업,목욕탕,대구광역시 북구 노원로10길 68,35.8909883,128.5712874,,,,,해지,Jan-25
1220473805,1230473805,발리목욕탕,일반용(2),업무용,목욕업,목욕탕,대구광역시 북구 노원로10길 68,35.8909883,128.5712874,,,,,해지,Jan-25
1220473821,1230473821,박외순,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 팔달로37길 32,35.889581,128.5720395,,,,,해지,Jan-25
