시설물번호,사용계약번호,고객명,상품명,용도,업종분류,업종,도로명주소_풀주소,위도,경도,전년동월판매량,당년판매량,증감,증감률,상태,비교기준월
1220610238,6003981437,최혜민,일반용(1),영업용,다과점업,찻집,대구광역시 수성구 시지로14길 17,35.8378205,128.6951593,,0.0,,,신규,Nov-24
1220610281,6003333940,김호영,일반용(1),영업용,음식점업,중식점,대구광역시 수성구 시지로14길 63,35.8366788,128.6969454,,,,,해지,Nov-24
1220610281,6003584902,"제일푸드,신자금성",일반용(1),영업용,음식점업,중식점,대구광역시 수성구 시지로14길 63,35.8366788,128.6969454,,,,,해지,Nov-24
1220610281,6003846970,"제일푸드, 신자금성",일반용(1),영업용,음식점업,중식점,대구광역시 수성구 시지로14길 63,35.8366788,128.6969454,600.3837,640.6776,40.29390000000001,6.711358086503683,유지,Nov-24
1220610292,6000871383,푸른평화소비자생활협동조합,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 시지로14길 55,35.8367961,128.6966695,,,,,해지,Nov-24
1220610292,6003406832,박인조,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 시지로14길 55,35.8367961,128.6966695,114.7356,152.2598,37.52420000000001,32.70493203504405,유지,Nov-24
1220610300,1230610300,이영희,업무난방용,영업용,음식점업,기타 음식점,대구광역시 수성구 시지로14길 51,35.8368589,128.6963966,,,,,해지,Nov-24
1220610319,6002905285,막창사냥꾼,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 시지로 84-1,35.8372798,128.6966502,,,,,해지,Nov-24
1220610319,6003087989,막창사냥꾼,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 시지로 84-1,35.8372798,128.6966502,,,,,해지,Nov-24
1220610319,6003645289,막창사냥꾼,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 시지로 84-1,35.8372798,128.6966502,247.275,,,,해지,Nov-24
1220610319,6004089159,막창사냥꾼,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 시지로 84-1,35.8372798,128.6966502,,112.7118,,,신규,Nov-24
1220610331,6002465152,마시로,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 시지로 88,35.8372288,128.6969499,,,,,해지,Nov-24
1220610331,6003316170,자연속민물이야기,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 시지로 88,35.8372288,128.6969499,37.5858,38.5593,0.9735000000000014,2.590073910891883,유지,Nov-24
1220610349,1230610349,대구노변초등학교,일반용(1),업무용,교육업,초등학교,대구광역시 수성구 노변공원로 52,35.8378885,128.6976238,1758.6198,1965.5356,206.9158,11.76580634427066,유지,Nov-24
1220610353,1230610353,방석운,업무난방용,업무용,종교단체,기타 종교 단체,대구광역시 수성구 시지로 55,35.8391422,128.6959285,0.0,0.0,0.0,,유지,Nov-24
1220610353,1230610353,방석운,일반용(1),업무용,종교단체,기타 종교 단체,대구광역시 수성구 시지로 55,35.8391422,128.6959285,0.9891,0.0,-0.9891,-100.0,유지,Nov-24
1220610354,1230610354,사랑니치과,업무난방용,영업용,음식점업,기타 음식점,대구광역시 수성구 시지로 55,35.8391422,128.6959285,7.9128,23.7288,15.815999999999999,199.87867758568393,유지,Nov-24
1220610355,1230610355,고산노변타운 경로당,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 수성구 시지로 55,35.8391422,128.6959285,24.7275,8.8983,-15.829199999999998,-64.01455868971793,유지,Nov-24
1220610356,6000431824,신수정,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 시지로 55,35.8391422,128.6959285,,,,,해지,Nov-24
1220610356,6003280044,이광옥,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 시지로 55,35.8391422,128.6959285,14.8365,60.3107,45.474199999999996,306.50220739392716,유지,Nov-24
1220610359,1230610359,손학조,업무난방용,영업용,음식점업,기타 음식점,대구광역시 수성구 시지로 55,35.8391422,128.6959285,0.0,0.0,0.0,,유지,Nov-24
1220610359,1230610359,손학조,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 시지로 55,35.8391422,128.6959285,55.3896,57.3446,1.9549999999999983,3.52954345220041,유지,Nov-24
1220610360,6002742795,나드리김밥 시지노변타운점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 시지로 55,35.8391422,128.6959285,161.2233,,,,해지,Nov-24
1220610360,6003910566,나드리김밥 시지노변점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 시지로 55,35.8391422,128.6959285,,170.0564,,,신규,Nov-24
1220610362,1230610362,노변다숲관리사무소,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 수성구 노변공원로 34,35.8391642,128.6976402,0.0,0.9887,0.9887,,유지,Nov-24
1220610363,6001632974,아이숲어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 노변공원로 34,35.8391642,128.6976402,,,,,해지,Nov-24
1220610363,6003280113,국공립아이숲어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 노변공원로 34,35.8391642,128.6976402,38.5749,29.661,-8.913899999999998,-23.10803138828616,유지,Nov-24
1220610364,1230610364,노변다숲경로당,업무난방용,단독주택,단독주택,아파트관리소(노인정),대구광역시 수성구 노변공원로 34,35.8391642,128.6976402,0.0,33.6158,33.6158,,유지,Nov-24
1220610364,1230610364,노변다숲경로당,일반용(1),단독주택,단독주택,아파트관리소(노인정),대구광역시 수성구 노변공원로 34,35.8391642,128.6976402,28.6839,0.0,-28.6839,-100.0,유지,Nov-24
1220610366,1230610366,김명희,업무난방용,영업용,음식점업,기타 음식점,대구광역시 수성구 노변공원로3길 2-15,35.8400528,128.699156,0.0,0.0,0.0,,유지,Nov-24
1220610366,1230610366,김명희,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 노변공원로3길 2-15,35.8400528,128.699156,0.0,0.0,0.0,,유지,Nov-24
1220610367,6000396268,류정화,일반용(1),영업용,이.미용업,미장원,대구광역시 수성구 노변공원로3길 2-15,35.8400528,128.699156,0.0,0.0,0.0,,유지,Nov-24
1220610381,6003347305,라이라이반점,일반용(1),공동주택,공동주택,다세대주택,대구광역시 수성구 노변공원로3길 6-16,35.8401176,128.6994948,693.3591,,,,해지,Nov-24
1220610411,6002452230,아가페교회,일반용(1),업무용,종교단체,기타 종교 단체,대구광역시 수성구 노변공원로 23,35.8404083,128.698956,9.891,0.9887,-8.9023,-90.00404408047721,유지,Nov-24
1220610420,6002514904,최영수,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로3길 2,35.8409419,128.6992839,4.9455,4.9435,-0.0019999999999997797,-0.04044080477201051,유지,Nov-24
1220610432,6001934526,기옥반찬,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로3길 2-5,35.8405823,128.6992203,,,,,해지,Nov-24
1220610432,6003294505,김대성,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로3길 2-5,35.8405823,128.6992203,,,,,해지,Nov-24
1220610432,6003435034,윤복준,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로3길 2-5,35.8405823,128.6992203,,,,,해지,Nov-24
1220610447,6000574305,진가네청국장,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 노변공원로3길 6-10,35.8404451,128.6993425,46.4877,51.4124,4.924700000000001,10.593554854294796,유지,Nov-24
1220610448,6002036722,한차림,일반용(1),단독주택,단독주택,단독주택,대구광역시 수성구 노변공원로3길 6-10,35.8404451,128.6993425,,,,,해지,Nov-24
1220610457,6001690870,백두산대리칠곡경산대리운전,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로3길 6-6,35.8406869,128.6993834,65.2806,59.322,-5.958600000000004,-9.127673458883654,유지,Nov-24
1220610458,6003812355,효진재가복지센터,업무난방용,단독주택,단독주택,다가구주택,대구광역시 수성구 노변공원로3길 6-6,35.8406869,128.6993834,,,,,해지,Nov-24
1220610458,6003812355,효진재가복지센터,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로3길 6-6,35.8406869,128.6993834,17.8038,3.9548,-13.848999999999998,-77.78676462328266,유지,Nov-24
1220610467,6000301997,교동수제비,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 수성구 노변공원로3길 6-2,35.8409266,128.6994218,,,,,해지,Nov-24
1220610467,6003617622,수성미트,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 수성구 노변공원로3길 6-2,35.8409266,128.6994218,,,,,해지,Nov-24
1220610472,6001596328,라이라이반점,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 노변공원로3길 6,35.8408802,128.6996419,,,,,해지,Nov-24
1220610472,6003381106,용반찬 한식카페,일반용(1),영업용,음식점업,한식점,대구광역시 수성구 노변공원로3길 6,35.8408802,128.6996419,91.9863,67.2316,-24.7547,-26.911290050801046,유지,Nov-24
1220610498,6001744661,수산산업,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로1길 6-3,35.841565,128.6997757,262.1115,300.5648,38.45330000000001,14.670588661695504,유지,Nov-24
1220610512,1230610512,신필경,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로1길 6-9,35.8412167,128.6997169,,,,,해지,Nov-24
1220610512,6003066743,박상율,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로1길 6-9,35.8412167,128.6997169,,,,,해지,Nov-24
1220610512,6003405407,디자인 정성,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로1길 6-9,35.8412167,128.6997169,12.8583,12.8531,-0.0052000000000003155,-0.04044080477201741,유지,Nov-24
1220610551,6001955766,동화춘,일반용(1),영업용,음식점업,중식점,대구광역시 수성구 노변공원로1길 10,35.8416691,128.7000474,414.4329,493.3613,78.92840000000001,19.044916559471993,유지,Nov-24
1220610579,6000025074,김영화,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 수성구 노변공원로3길 3,35.8411285,128.6994558,,,,,해지,Nov-24
1220610579,6003579222,리얼클린족욕,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 수성구 노변공원로3길 3,35.8411285,128.6994558,3.9564,4.9435,0.9871000000000003,24.949448994034988,유지,Nov-24
1220610583,6002779934,길메디칼,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로1길 6-8,35.8412599,128.69948,0.9891,0.0,-0.9891,-100.0,유지,Nov-24
1220610604,6004083442,배인선,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로1길 2,35.8418419,128.6993722,,0.0,,,신규,Nov-24
1220610605,6004146954,배인선,업무난방용,단독주택,단독주택,단독주택,대구광역시 수성구 노변공원로1길 2,35.8418419,128.6993722,,,,,해지,Nov-24
1220610609,6001820457,청담동사찌,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 노변공원로 7,35.8418508,128.6992078,10.8801,64.2655,53.385400000000004,490.67012251725635,유지,Nov-24
1220610611,6001608913,지원이네김밥,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 노변공원로 7,35.8418508,128.6992078,,,,,해지,Nov-24
1220610616,6002094812,진시황,일반용(1),영업용,음식점업,중식점,대구광역시 수성구 노변공원로 11-1,35.8414326,128.699129,943.6014,1125.1406,181.53919999999994,19.238971031624153,유지,Nov-24
1220610623,6000739911,허명순,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로 13,35.8413004,128.6991066,,,,,해지,Nov-24
1220610623,6003365089,친정엄마반찬,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 노변공원로 13,35.8413004,128.6991066,246.2859,253.1072,6.821300000000008,2.7696672850536745,유지,Nov-24
1220610625,1230610625,정유철,업무난방용,단독주택,단독주택,다가구주택,대구광역시 수성구 노변공원로 15,35.84117,128.6990825,,,,,해지,Nov-24
1220610638,1230610638,관리실,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 수성구 노변공원로 22,35.8408755,128.6979991,0.0,0.0,0.0,,유지,Nov-24
1220610640,6000891022,박은영,일반용(1),영업용,이.미용업,미장원,대구광역시 수성구 노변공원로 22,35.8408755,128.6979991,2.9673,2.9661,-0.0011999999999998678,-0.040440804772010515,유지,Nov-24
1220610642,6001742152,투다리(고산점),일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 노변공원로 22,35.8408755,128.6979991,,,,,해지,Nov-24
1220610695,1230610695,대구농업마이스터고등학교,업무난방용,업무용,교육업,고등학교,대구광역시 수성구 달구벌대로 3170,35.8338026,128.7022788,0.0,2.9661,2.9661,,유지,Nov-24
1220610696,1230610696,대구농업마이스터고등학교,일반용(1),업무용,교육업,고등학교,대구광역시 수성구 달구벌대로 3170,35.8338026,128.7022788,1876.0,2291.0,415.0,22.121535181236673,유지,Nov-24
1220610716,1230610716,(사.복)고운어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 노변공원로7길 6-24,35.8359847,128.698398,395.64,164.1242,-231.51579999999998,-58.51678293398038,유지,Nov-24
1220610717,1230610717,(사.복)고운어린이집,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 노변공원로7길 6-24,35.8359847,128.698398,93.9645,92.9378,-1.0267000000000053,-1.0926466910375783,유지,Nov-24
1220610720,1230610720,노변대백맨션경로당,업무난방용,단독주택,단독주택,아파트관리소(노인정),대구광역시 수성구 노변로 11,35.833272,128.6991011,0.0,91.9491,91.9491,,유지,Nov-24
1220610730,1230610730,은총교회,업무난방용,업무용,종교단체,기독교단체,대구광역시 수성구 노변공원로13길 6,35.8351879,128.698939,115.7247,94.9152,-20.8095,-17.981900147505243,유지,Nov-24
1220610730,1230610730,은총교회,일반용(1),업무용,종교단체,기독교단체,대구광역시 수성구 노변공원로13길 6,35.8351879,128.698939,0.0,0.0,0.0,,유지,Nov-24
1220610731,1230610731,은총교회,냉난방용(업무),업무용,종교단체,기독교단체,대구광역시 수성구 노변공원로13길 6,35.8351879,128.698939,4.9455,0.0,-4.9455,-100.0,유지,Nov-24
1220610750,6004122103,노변반점,일반용(1),영업용,음식점업,중식점,대구광역시 수성구 시지로14길 7-11,35.8374842,128.6959314,,,,,해지,Nov-24
1220610759,1230610759,김인정,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 시지로 90-2,35.8370899,128.6970695,0.0,0.0,0.0,,유지,Nov-24
1220610781,6003552103,마시돈냉,일반용(1),단독주택,단독주택,다가구주택,대구광역시 수성구 노변공원로3길 1-2,35.84127600000001,128.6993374,,,,,해지,Nov-24
1220610781,6003684485,한끼,일반용(1),단독주택,단독주택,다가구주택,대구광역시 수성구 노변공원로3길 1-2,35.84127600000001,128.6993374,92.9754,,,,해지,Nov-24
1220610789,1230610789,노변중학교,업무난방용,업무용,교육업,중학교,대구광역시 수성구 시지로 66,35.8386216,128.6944389,0.0,0.0,0.0,,유지,Nov-24
1220610789,1230610789,노변중학교,일반용(1),업무용,교육업,중학교,대구광역시 수성구 시지로 66,35.8386216,128.6944389,485.0,695.0,210.0,43.29896907216495,유지,Nov-24
1220610790,1230610790,노변중학교,업무난방용,업무용,교육업,중학교,대구광역시 수성구 시지로 66,35.8386216,128.6944389,0.0,0.0,0.0,,유지,Nov-24
1220610790,1230610790,노변중학교,일반용(1),업무용,교육업,중학교,대구광역시 수성구 시지로 66,35.8386216,128.6944389,256.1769,394.4913,138.31440000000003,53.9917533548107,유지,Nov-24
1220610791,1230610791,노변중학교,일반용(1),업무용,교육업,교육업 구내식당,대구광역시 수성구 시지로 66,35.8386216,128.6944389,,,,,해지,Nov-24
1220610792,1230610792,성정환,일반용(1),단독주택,단독주택,단독주택,대구광역시 수성구 노변공원로3길 6-20,35.8399158,128.6994591,0.0,,,,해지,Nov-24
1220610794,1230610794,다사교회,일반용(1),업무용,종교단체,기독교단체,대구광역시 달성군 다사읍 왕선로 21,35.8618065,128.4641216,35.6076,66.2429,30.635300000000008,86.03584628000766,유지,Nov-24
1220610796,1230610796,대구도림초등학교,일반용(1),업무용,교육업,교육업 구내식당,대구광역시 달성군 다사읍 서재로26길 94,35.8781645,128.5000133,965.0,816.0,-149.0,-15.44041450777202,유지,Nov-24
1220610797,1230610797,대구도림초등학교,업무난방용,업무용,교육업,유치원,대구광역시 달성군 다사읍 서재로26길 94,35.8781645,128.5000133,157.2669,127.5423,-29.724599999999995,-18.900734992550877,유지,Nov-24
1220610798,1230610798,대구도림초등학교,업무난방용,업무용,교육업,초등학교,대구광역시 달성군 다사읍 서재로26길 94,35.8781645,128.5000133,14.8365,18.7853,3.9488000000000003,26.615441647288783,유지,Nov-24
1220610798,1230610798,대구도림초등학교,일반용(1),업무용,교육업,초등학교,대구광역시 달성군 다사읍 서재로26길 94,35.8781645,128.5000133,0.0,0.0,0.0,,유지,Nov-24
1220610800,1230610800,다사고등학교,일반용(1),업무용,교육업,교육업 구내식당,대구광역시 달성군 다사읍 달구벌대로 839,35.8619397,128.4631606,1728.0,1965.0,237.0,13.715277777777779,유지,Nov-24
1220610802,1230610802,서재우방타운입주자대표회의,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 서재로28길 39,35.8749085,128.5014369,5.9346,10.8757,4.9411000000000005,83.259191857918,유지,Nov-24
1220610803,1230610803,이병순,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 다사읍 서재로28길 39,35.8749085,128.5014369,12.8583,10.8757,-1.9825999999999997,-15.41883452711478,유지,Nov-24
1220610805,1230610805,다사읍 매곡3리 경로당,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 왕선로 49,35.8640691,128.4636486,14.8365,9.887,-4.949499999999999,-33.360293869848,유지,Nov-24
1220610807,6002863782,홍란 바디케어,일반용(1),영업용,기타영업용,기타영업용,대구광역시 달성군 다사읍 달구벌대로 834,35.860942,128.4620226,0.0,0.0,0.0,,유지,Nov-24
1220610811,6001262854,김희숙,일반용(1),영업용,이.미용업,미장원,대구광역시 달성군 다사읍 달구벌대로 802-1,35.8609349,128.4597709,0.0,0.0,0.0,,유지,Nov-24
1220610812,6000475916,김유자,일반용(1),영업용,이.미용업,미장원,대구광역시 달성군 다사읍 달구벌대로 802-1,35.8609349,128.4597709,4.9455,0.9887,-3.9568,-80.0080881609544,유지,Nov-24
1220610813,1230610813,강창한서꼼빠니아타운입주자대표회의,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 달구벌대로 802-1,35.8609349,128.4597709,0.0,0.0,0.0,,유지,Nov-24
1220610814,1230610814,강창한서꼼빠니아타운입주자대표회의,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 달구벌대로 802-1,35.8609349,128.4597709,90.0081,68.2203,-21.787800000000004,-24.206488082739224,유지,Nov-24
1220610816,6002237221,아마존 수영장,일반용(2),업무용,스포츠관련업,수영장,대구광역시 달성군 다사읍 달구벌대로 790,35.8616369,128.4587166,,,,,해지,Nov-24
1220610817,1230610817,아이사랑어린이집,업무난방용,영업용,음식점업,기타 음식점,대구광역시 달성군 다사읍 달구벌대로 790,35.8616369,128.4587166,,,,,해지,Nov-24
1220610817,6003689313,아이사랑어린이집,업무난방용,영업용,음식점업,기타 음식점,대구광역시 달성군 다사읍 달구벌대로 790,35.8616369,128.4587166,103.8555,96.8926,-6.962900000000005,-6.704411417787218,유지,Nov-24
1220610819,1230610819,다사읍 매곡4리 경로당,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 달구벌대로 790,35.8616369,128.4587166,87.0408,25.7062,-61.33460000000001,-70.4664938741372,유지,Nov-24
1220610820,1230610820,강창1차삼산타운입주자대표회,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 달구벌대로 790,35.8616369,128.4587166,0.0,0.0,0.0,,유지,Nov-24
1220610822,6002864329,최팔원,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 달구벌대로 786,35.8619531,128.4578253,,,,,해지,Nov-24
1220610822,6002864329,최팔원,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 달구벌대로 786,35.8619531,128.4578253,25.7166,56.3559,30.6393,119.14211054338442,유지,Nov-24
1220610823,1230610823,노인정,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 달구벌대로 802,35.8621076,128.4599378,39.564,7.9096,-31.6544,-80.0080881609544,유지,Nov-24
1220610836,1230610836,곽선희,일반용(1),업무용,교육업,어린이집,대구광역시 달성군 다사읍 서재로30길 7,35.8772195,128.498492,,,,,해지,Nov-24
1220610836,6003295140,보성밤비어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 달성군 다사읍 서재로30길 7,35.8772195,128.498492,,,,,해지,Nov-24
1220610836,6003605979,신영숙,일반용(1),업무용,교육업,어린이집,대구광역시 달성군 다사읍 서재로30길 7,35.8772195,128.498492,,,,,해지,Nov-24
1220610836,6003612613,보성밤비어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 달성군 다사읍 서재로30길 7,35.8772195,128.498492,,,,,해지,Nov-24
1220610837,1230610837,다사읍서재5리(보성2차)경로당,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 서재로30길 7,35.8772195,128.498492,0.9891,2.9661,1.9769999999999999,199.87867758568393,유지,Nov-24
1220610840,6002836688,강창리더스 어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 달성군 다사읍 달구벌대로 812,35.8609205,128.4612625,64.2915,86.0169,21.725400000000008,33.792025384382086,유지,Nov-24
1220610841,1230610841,대구시상수도사업본부매곡정수,일반용(2),업무용,공공기관,시청,대구광역시 달성군 다사읍 달구벌대로 717,35.8578472,128.4496282,52533.0,,,,해지,Nov-24
1220610842,1230610841,대구시상수도사업본부매곡정수,업무난방용,업무용,수도사업,수도사업소,대구광역시 달성군 다사읍 달구벌대로 717,35.8578472,128.4496282,0.0,,,,해지,Nov-24
1220610843,6001710222,서재목욕탕,일반용(2),업무용,목욕업,목욕탕,대구광역시 달성군 다사읍 서재로 141,35.8761455,128.49698,876.0,663.0,-213.0,-24.315068493150687,유지,Nov-24
1220610899,6001195780,크린토피아 대구다사서재점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 다사읍 서재로30길 6-3,35.8757496,128.4983584,,,,,해지,Nov-24
1220610899,6003054810,주식회사 미송에프앤디,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 다사읍 서재로30길 6-3,35.8757496,128.4983584,,,,,해지,Nov-24
1220610899,6003549628,최영미,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 다사읍 서재로30길 6-3,35.8757496,128.4983584,,,,,해지,Nov-24
1220610900,1230610900,윤정헤어샵,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달성군 다사읍 서재로30길 6-3,35.8757496,128.4983584,0.0,0.0,0.0,,유지,Nov-24
1220610917,1230610917,행복한어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 달성군 다사읍 서재로30길 17,35.8767222,128.5001961,,,,,해지,Nov-24
1220610917,1230610917,행복한어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 달성군 다사읍 서재로30길 17,35.8767222,128.5001961,,,,,해지,Nov-24
1220610920,1230610920,서재3리경로당,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 서재로 120,35.8743757,128.4994584,1.9782,1.9774,-0.0007999999999999119,-0.04044080477201051,유지,Nov-24
1220610921,1230610921,윤해선,일반용(1),업무용,교육업,어린이집,대구광역시 달성군 다사읍 서재로 120,35.8743757,128.4994584,,,,,해지,Nov-24
1220610921,6003653283,양수미,일반용(1),업무용,교육업,어린이집,대구광역시 달성군 다사읍 서재로 120,35.8743757,128.4994584,3.9564,10.8757,6.9193,174.88878778687695,유지,Nov-24
1220610926,1230610926,윤정식,일반용(1),업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 죽곡2길 6,35.856944,128.4617706,59.346,26.6949,-32.6511,-55.01819836214741,유지,Nov-24
1220610927,6003208875,신떡순 신천할매떡볶이 다사점,일반용(1),영업용,음식점업,분식점,대구광역시 달성군 다사읍 죽곡2길 6,35.856944,128.4617706,101.8773,87.9943,-13.88300000000001,-13.627177006065146,유지,Nov-24
1220610928,1230610928,대구죽곡초등학교,업무난방용,업무용,교육업,초등학교,대구광역시 달성군 다사읍 죽곡1길 18,35.8566605,128.4633315,,,,,해지,Nov-24
1220610929,1230610929,대구죽곡초등학교,업무난방용,업무용,교육업,초등학교,대구광역시 달성군 다사읍 죽곡1길 18,35.8566605,128.4633315,43.5204,26.6949,-16.8255,-38.66117958474646,유지,Nov-24
1220610929,1230610929,대구죽곡초등학교,일반용(1),업무용,교육업,초등학교,대구광역시 달성군 다사읍 죽곡1길 18,35.8566605,128.4633315,0.0,0.0,0.0,,유지,Nov-24
1220610930,1230610930,대구죽곡초등학교,일반용(1),업무용,교육업,초등학교,대구광역시 달성군 다사읍 죽곡1길 18,35.8566605,128.4633315,1470.0,1361.0,-109.0,-7.414965986394558,유지,Nov-24
1220610972,1230610972,대자연유치원,업무난방용,업무용,교육업,어린이집,대구광역시 달성군 다사읍 서재본1길 9-10,35.8735682,128.49559,678.5226,730.6493,52.12670000000003,7.682382281739772,유지,Nov-24
1220610973,1230610973,사회복지법인 죽곡재단,업무난방용,업무용,교육업,어린이집,대구광역시 달성군 다사읍 달구벌대로174길 17-5,35.858089,128.4623495,151.3323,171.0451,19.712799999999987,13.026168240355817,유지,Nov-24
1220610973,1230610973,사회복지법인 죽곡재단,일반용(1),업무용,교육업,어린이집,대구광역시 달성군 다사읍 달구벌대로174길 17-5,35.858089,128.4623495,0.0,0.0,0.0,,유지,Nov-24
1220610982,1230610982,대구서재초등학교,업무난방용,업무용,교육업,초등학교,대구광역시 달성군 다사읍 서재로 100,35.8721671,128.4985345,21.7602,0.0,-21.7602,-100.0,유지,Nov-24
1220610983,1230610983,대구서재초등학교,일반용(1),업무용,교육업,교육업 구내식당,대구광역시 달성군 다사읍 서재로 100,35.8721671,128.4985345,1288.7973,1464.2647,175.4674,13.614817473624441,유지,Nov-24
1220610984,1230610984,서재중학교,업무난방용,업무용,교육업,중학교,대구광역시 달성군 다사읍 서재로26길 18,35.8733486,128.4998568,0.0,0.0,0.0,,유지,Nov-24
1220610984,1230610984,서재중학교,일반용(1),업무용,교육업,중학교,대구광역시 달성군 다사읍 서재로26길 18,35.8733486,128.4998568,40.5531,37.5706,-2.9825000000000017,-7.354554892227726,유지,Nov-24
1220610985,1230610985,서재중학교,일반용(1),업무용,교육업,교육업 구내식당,대구광역시 달성군 다사읍 서재로26길 18,35.8733486,128.4998568,1744.0,1760.0,16.0,0.9174311926605505,유지,Nov-24
1220610986,6002249108,김정문알로에 다사지사,일반용(1),영업용,기타영업용,기타영업용,대구광역시 달성군 다사읍 달구벌대로 770,35.8608919,128.4576085,,,,,해지,Nov-24
1220610986,6003413424,제종섭,일반용(1),영업용,기타영업용,기타영업용,대구광역시 달성군 다사읍 달구벌대로 770,35.8608919,128.4576085,0.0,0.0,0.0,,유지,Nov-24
1220611013,1230611013,매곡6리경로당,업무난방용,업무용,일반빌딩,아파트관리소(노인정),대구광역시 달성군 다사읍 달구벌대로 770,35.8608919,128.4576085,34.6185,2.9661,-31.652399999999997,-91.43203778326617,유지,Nov-24
1220611015,1230611015,다사중학교,일반용(1),업무용,교육업,교육업 구내식당,대구광역시 달성군 다사읍 매곡로2길 8-5,35.8628357,128.4565921,1223.0,1576.0,353.0,28.863450531479966,유지,Nov-24
1220611016,6000541613,이승희,업무난방용,업무용,교육업,어린이집,대구광역시 달성군 다사읍 매곡로4길 6-3,35.8631936,128.4549067,15.8256,2.9661,-12.8595,-81.25758265089476,유지,Nov-24
