고객명,상품명,용도,업종분류,업종,도로명주소_풀주소,위도,경도,전년동월판매량,당년판매량,증감,증감률,증감범주,상태,비교기준월
(사.복)동부어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 신암북로 81,35.8882011,128.6244207,279.9153,411.2992,131.38389999999998,46.93701987708424,20% 이상 증가,유지,Jan-25
(사.복)동부어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 큰고개로 46-2,35.8885569,128.6248697,,,,,,해지,Jan-25
(사.복)동부어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 동구 큰고개로 46-2,35.8885569,128.6248697,,,,,,해지,Jan-25
(사.복)시지어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 고산로 160-15,35.8452463,128.7077787,740.8359,694.0674,-46.76850000000002,-6.312936508611424,정상,유지,Jan-25
(사.복)시지어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 고산로 160-15,35.8452463,128.7077787,10.8801,13.8418,2.9616999999999987,27.221257157562878,20% 이상 증가,유지,Jan-25
(사.복)효성어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 동구 효목로19길 9-6,35.8812782,128.6419135,9.891,5.9322,-3.9588,-40.02426448286321,20% 이상 감소,유지,Jan-25
(사.복)효성어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 동구 효목로19길 9-6,35.8812782,128.6419135,0.0,0.0,0.0,,,유지,Jan-25
(사법)마하야나불교문화,일반용(1),업무용,종교단체,종교 단체 구내식당,대구광역시 달서구 중흥로 54,35.8295607,128.5574412,84.0735,62.2881,-21.785399999999996,-25.91232671412514,20% 이상 감소,유지,Jan-25
(사복)경산어린이집,업무난방용,업무용,교육업,어린이집,경상북도 경산시 성암로3길 23,35.8238357,128.7181461,56.3787,108.757,52.3783,92.90441248201891,20% 이상 증가,유지,Jan-25
(사복)경산어린이집,업무난방용,업무용,교육업,어린이집,경상북도 경산시 성암로3길 23-2,35.8237943,128.7180167,419.3784,356.9207,-62.45769999999999,-14.892922477647868,정상,유지,Jan-25
(사복)경산어린이집,일반용(1),업무용,교육업,어린이집,경상북도 경산시 성암로3길 23-2,35.8237943,128.7180167,225.5148,222.4575,-3.057299999999998,-1.3556981626039613,정상,유지,Jan-25
(사복)소암부설유치원,업무난방용,업무용,교육업,유치원,대구광역시 수성구 청솔로 119,35.8574638,128.6208462,,,,,,해지,Jan-25
(사복)소암부설유치원,일반용(1),업무용,교육업,유치원,대구광역시 수성구 청솔로 119,35.8574638,128.6208462,,,,,,해지,Jan-25
(사복)향뜰어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 수성구 천을로 125,35.8446583,128.7043896,1198.7892,1195.3383,-3.450900000000047,-0.28786545624535553,정상,유지,Jan-25
(사복)향뜰어린이집,일반용(1),업무용,교육업,어린이집,대구광역시 수성구 천을로 125,35.8446583,128.7043896,42.5313,42.5141,-0.017200000000002547,-0.04044080477202095,정상,유지,Jan-25
(사회복지)검단어린이집,업무난방용,업무용,교육업,어린이집,대구광역시 북구 검단로49길 37,35.9153157,128.6259689,10.8801,280.7908,269.91069999999996,2480.774073767704,20% 이상 증가,유지,Jan-25
(신)청하루,일반용(1),영업용,음식점업,중식점,대구광역시 북구 고성로 174,35.8802216,128.584981,,,,,,해지,Jan-25
(신)청하루,일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 태전로13길 10,35.925384,128.5424426,1463.868,1202.2592,-261.6088,-17.871064877434303,정상,유지,Jan-25
(언제나)봄 베이커리,일반용(1),영업용,음식점업,한식점,대구광역시 북구 학남로1길 1,35.9490569,128.5657807,43.5204,42.5141,-1.006300000000003,-2.3122489682999308,정상,유지,Jan-25
(원)물류,업무난방용,영업용,기타영업용,기타영업용,경상북도 경산시 성암로1길 31,35.8236438,128.717087,0.0,98.87,98.87,,,유지,Jan-25
(원)물류,일반용(1),영업용,기타영업용,기타영업용,경상북도 경산시 성암로1길 31,35.8236438,128.717087,153.3105,0.0,-153.3105,-100.0,20% 이상 감소,유지,Jan-25
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,기타 음식점,대구광역시 달서구 달구벌대로 1545,35.850326,128.5360651,4398.0,3563.0,-835.0,-18.985902683037743,정상,유지,Jan-25
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,양식점,대구광역시 동구 동대구로 577,35.880446,128.6251877,,,,,,해지,Jan-25
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,한식점,대구광역시 동구 동부로 149,35.87784360000001,128.6289975,2697.0,2606.0,-91.0,-3.3741193919169445,정상,유지,Jan-25
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,양식점,대구광역시 수성구 동대구로 219,35.8500641,128.6245372,4956.0,3976.0,-980.0,-19.774011299435028,정상,유지,Jan-25
(유) 아웃백스테이크하우스코리아,일반용(1),영업용,음식점업,양식점,대구광역시 중구 달구벌대로 2095,35.8662373,128.5927788,1910.0,1690.0,-220.0,-11.518324607329843,정상,유지,Jan-25
(유)대안에이엔씨,산업용,산업용,제조업,섬유제품 제조업:의복제외,대구광역시 서구 염색공단로21길 8,35.8843464,128.5451421,3545.0,3136.0,-409.0,-11.53737658674189,정상,유지,Jan-25
(유)만경관,냉난방용(업무),업무용,"영화,방송 및 공연산업",영화관,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Jan-25
(유)만경관,업무난방용,업무용,"영화,방송 및 공연산업",영화관,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Jan-25
(유)만경관,일반용(1),업무용,"영화,방송 및 공연산업",방송국,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Jan-25
(유)만경관,일반용(1),업무용,일반빌딩,기타 건물,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Jan-25
(유)만경관,일반용(1),영업용,음식점업,기타 음식점,대구광역시 중구 국채보상로 547,35.8709282,128.5904904,,,,,,해지,Jan-25
(유)스파크 더파크 지점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 중구 동성로6길 61,35.8687171,128.5986971,,,,,,해지,Jan-25
(유)스파크 스페어클럽 라운지지점,일반용(1),영업용,음식점업,기타 음식점,대구광역시 중구 동성로6길 61,35.8687171,128.5986971,,,,,,해지,Jan-25
(유)알파엠엔씨,업무난방용,업무용,도소매업,기타 도소매업,대구광역시 수성구 수성로12길 83,35.8336286,128.612161,15.825600000000001,15.8192,-0.0064000000000010715,-0.04044080477202173,정상,유지,Jan-25
(유)알파엠엔씨,일반용(1),업무용,도소매업,기타 도소매업,대구광역시 수성구 수성로12길 83,35.8336286,128.612161,,,,,,해지,Jan-25
(유)제우에프앤에스(FNS),일반용(1),영업용,음식점업,기타 음식점,대구광역시 북구 호암로 51,35.8836825,128.5941278,,,,,,해지,Jan-25
(의)강의료재단,일반용(1),업무용,의료업,일반병원,대구광역시 북구 노원로 70,35.8932362,128.5699483,1579.5927,1624.4341,44.84140000000002,2.8387950893923493,정상,유지,Jan-25
(의)대명의료재단 서대구병원,일반용(1),업무용,의료업,일반병원,대구광역시 서구 국채보상로 200,35.8696887,128.5529687,831.8331,923.4458,91.61270000000002,11.01335111574666,정상,유지,Jan-25
(의)대명의료재단 서대구병원,일반용(2),업무용,의료업,일반병원,대구광역시 서구 국채보상로 200,35.8696887,128.5529687,1700.2629,1507.7675,-192.49540000000002,-11.32150798561799,정상,유지,Jan-25
(의)열경의료재단,냉난방용(업무),업무용,의료업,일반병원,대구광역시 달서구 학산로 121,35.8334636,128.539431,16810.0,16392.0,-418.0,-2.4866151100535396,정상,유지,Jan-25
(의)열경의료재단,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 달서구 학산로 121,35.8334636,128.539431,2003.9166,2233.4733,229.5567000000001,11.4554018864857,정상,유지,Jan-25
(의)정목의료재단한패밀리병원,업무난방용,업무용,의료업,종합병원,대구광역시 수성구 동대구로 12,35.8316678,128.6241474,1955.0,2008.0,53.0,2.710997442455243,정상,유지,Jan-25
(의)정목의료재단한패밀리병원,일반용(1),업무용,의료업,종합병원,대구광역시 수성구 동대구로 12,35.8316678,128.6241474,1636.0,1530.0,-106.0,-6.47921760391198,정상,유지,Jan-25
(의)정목의료재단한패밀리병원,일반용(1),영업용,음식점업,기타 음식점,대구광역시 수성구 동대구로 12,35.8316678,128.6241474,325.4139,412.2879,86.87399999999997,26.696462566595947,20% 이상 증가,유지,Jan-25
(의)촌곡의료재단수성메트로병원,업무난방용,업무용,의료업,일반병원,대구광역시 수성구 무열로 5,35.8596059,128.6459831,1036.5768,1158.7564,122.17959999999994,11.78683528321297,정상,유지,Jan-25
(의)촌곡의료재단수성메트로병원,일반용(1),업무용,의료업,종합병원,대구광역시 수성구 무열로 5,35.8596059,128.6459831,419.3784,433.0506,13.672199999999975,3.260110678089281,정상,유지,Jan-25
(의료)문성의료재단,냉난방용(업무),업무용,일반빌딩,기타 건물,대구광역시 남구 성당로 168,35.8487989,128.5704786,0.0,0.0,0.0,,,유지,Jan-25
(의료)문성의료재단,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 남구 성당로 168,35.8487989,128.5704786,741.825,736.5815,-5.24350000000004,-0.7068378660735403,정상,유지,Jan-25
(의료)문성의료재단,일반용(1),영업용,음식점업,기타 음식점,대구광역시 남구 성당로 168,35.8487989,128.5704786,0.0,0.0,0.0,,,유지,Jan-25
(의료)문성의료재단,일반용(2),업무용,일반빌딩,기타 건물,대구광역시 남구 성당로 168,35.8487989,128.5704786,0.0,0.0,0.0,,,유지,Jan-25
(의법)송효의료재단효산병원,냉난방용(업무),업무용,의료업,종합병원,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유지,Jan-25
(의법)송효의료재단효산병원,업무난방용,업무용,의료업,일반병원,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,,,,,,해지,Jan-25
(의법)송효의료재단효산병원,일반용(1),업무용,의료업,의료업 구내식당,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,519.2775,337.1467,-182.13080000000002,-35.07388631319478,20% 이상 감소,유지,Jan-25
(의법)송효의료재단효산병원,일반용(1),영업용,기타영업용,기타영업용,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유지,Jan-25
(의법)송효의료재단효산병원,일반용(2),업무용,의료업,종합병원,대구광역시 수성구 동대구로 245,35.85232600000001,128.6247187,0.0,0.0,0.0,,,유지,Jan-25
(자)가온전기,업무난방용,영업용,기타영업용,기타영업용,대구광역시 수성구 화랑로38길 24,35.8761589,128.647478,2.9673,0.9887,-1.9785999999999997,-66.680146934924,20% 이상 감소,유지,Jan-25
